Time_s,VideoAnalysis: X (m),Distance_m,VideoAnalysis: X Velocity (m/s),VideoAnalysis: Y Velocity (m/s)
219.366667,0.379183,-0.061459,-0.058750,-0.382026
219.400000,0.379783,-0.075264,-0.065220,-0.400465
219.433333,0.376675,-0.089010,-0.120731,-0.393413
219.466667,0.369861,-0.102698,-0.126327,-0.356244
219.500000,0.366812,-0.112737,-0.094803,-0.316568
219.533333,0.363763,-0.122776,-0.066756,-0.301558
219.566667,0.364421,-0.132873,-0.091277,-0.288813
219.600000,0.357665,-0.142854,-0.118546,-0.254394
219.633333,0.354674,-0.149186,-0.099622,-0.229970
219.666667,0.351625,-0.159225,-0.092618,-0.177549
219.700000,0.348692,-0.161849,-0.088413,-0.106543
219.733333,0.345760,-0.164474,-0.088024,-0.081829
219.766667,0.342827,-0.167099,-0.087733,-0.063293
219.800000,0.339895,-0.169723,-0.087102,-0.023132
219.833333,0.337021,-0.168641,-0.086374,0.023208
219.866667,0.334146,-0.167558,-0.082751,0.057141
219.900000,0.331272,-0.166476,-0.072318,0.131139
219.933333,0.328514,-0.157979,-0.040648,0.180083
219.966667,0.329405,-0.153248,-0.034178,0.198522
220.000000,0.326648,-0.144751,-0.040065,0.217155
220.033333,0.327539,-0.140019,-0.064003,0.266972
220.066667,0.321132,-0.127757,-0.053716,0.331702
220.100000,0.322140,-0.115611,-0.001101,0.337055
220.133333,0.323147,-0.103465,-0.001732,0.296894
220.166667,0.324038,-0.098734,-0.050724,0.325475
220.200000,0.317690,-0.082764,-0.046761,0.381034
220.233333,0.318698,-0.070619,0.017969,0.370746
220.266667,0.319705,-0.058473,0.061171,0.366978
220.300000,0.324420,-0.046385,0.057985,0.360847
220.333333,0.325428,-0.034240,0.002231,0.352453
220.366667,0.322728,-0.022035,-0.004384,0.324747
220.400000,0.323678,-0.013597,0.026412,0.318083
220.433333,0.324685,-0.001451,0.054313,0.323824
220.466667,0.329400,0.010636,0.031765,0.265467
220.500000,0.326584,0.015426,0.012647,0.228687
220.533333,0.327533,0.023865,0.062222,0.237178
220.566667,0.332190,0.032245,0.074336,0.221537
220.600000,0.333139,0.040684,0.070179,0.153621
220.633333,0.337680,0.041650,0.044591,0.098402
220.666667,0.334863,0.046439,0.053325,0.064274
220.700000,0.339404,0.047405,0.107913,-0.001476
220.733333,0.343885,0.044664,0.113752,-0.023198
220.766667,0.348425,0.045630,0.082567,-0.041248
220.800000,0.349200,0.042947,0.054084,-0.084062
220.833333,0.349975,0.040265,0.081111,-0.133928
220.866667,0.354398,0.033816,0.111325,-0.177664
220.900000,0.358822,0.027368,0.104749,-0.195812
220.933333,0.363245,0.020920,0.051504,-0.218628
220.966667,0.360255,0.014588,0.050197,-0.282759
221.001667,0.364562,0.000725,0.103782,-0.326018
221.035000,0.368927,-0.009430,0.120713,-0.324218
221.068333,0.373292,-0.019586,0.114705,-0.347203
221.101667,0.377599,-0.033449,0.077762,-0.347090
221.135000,0.378258,-0.043546,0.050201,-0.331207
221.168333,0.378916,-0.053643,0.074478,-0.359399
221.201667,0.383223,-0.067506,0.098804,-0.384502
